holiday,temperature,rain,snow,clouds,weather_condition,weather_description,datetime,station_name,traffic_volume
False,7.2,0.0,0.0,33,Clear,Sunny,2024-04-08T14:00:00,Station C,66
False,28.7,0.0,0.0,37,Clear,Sunny,2024-04-08T15:00:00,Station A,1389
True,12.9,0.0,0.0,48,Clear,Clear skies,2024-04-08T16:00:00,Station B,912
False,26.4,0.0,0.0,99,Snow,Snow Showers,2024-04-08T17:00:00,Station A,1356
True,-5.5,1.4,0.0,97,Rain,Heavy Rain,2024-04-08T18:00:00,Station A,338
True,12.6,0.0,0.0,24,Cloudy,Partly Cloudy,2024-04-08T19:00:00,Station D,277
True,-3.6,0.0,0.0,29,Cloudy,Overcast,2024-04-08T20:00:00,Station B,353
True,14.1,4.7,0.0,1,Rain,Heavy Rain,2024-04-08T21:00:00,Station B,368
False,2.3,0.0,0.0,0,Clear,Clear skies,2024-04-08T22:00:00,Station C,129
True,30.0,0.0,0.0,47,Cloudy,Overcast,2024-04-08T23:00:00,Station A,258
False,4.1,0.0,0.0,99,Clear,Sunny,2024-04-09T00:00:00,Station C,702
False,25.6,0.0,0.0,0,Cloudy,Overcast,2024-04-09T01:00:00,Station B,944
True,34.1,0.0,2.3,71,Snow,Light Snow,2024-04-09T02:00:00,Station C,542
False,30.3,0.0,0.0,3,Clear,Bright day,2024-04-09T03:00:00,Station A,259
True,-6.5,0.0,0.0,38,Cloudy,Mostly Cloudy,2024-04-09T04:00:00,Station C,731
False,11.1,4.1,0.0,36,Rain,Drizzle,2024-04-09T05:00:00,Station A,980
True,-6.2,0.0,0.0,22,Clear,Sunny,2024-04-09T06:00:00,Station B,1094
True,5.5,0.0,0.0,96,Cloudy,Mostly Cloudy,2024-04-09T07:00:00,Station D,1195
False,16.3,0.0,0.7,71,Snow,Snow Showers,2024-04-09T08:00:00,Station B,504
False,15.9,0.0,1.7,76,Snow,Snow Showers,2024-04-09T09:00:00,Station B,711
True,24.6,5.4,0.0,89,Rain,Drizzle,2024-04-09T10:00:00,Station C,619
False,33.4,0.0,0.2,77,Snow,Light Snow,2024-04-09T11:00:00,Station A,660
False,-7.0,0.0,0.0,48,Clear,Clear skies,2024-04-09T12:00:00,Station D,149
True,0.5,0.0,1.9,30,Snow,Snow Showers,2024-04-09T13:00:00,Station D,138
False,8.6,0.0,0.0,56,Cloudy,Mostly Cloudy,2024-04-09T14:00:00,Station C,506
True,30.5,0.6,0.0,75,Rain,Drizzle,2024-04-09T15:00:00,Station A,782
True,11.6,4.0,0.0,24,Rain,Drizzle,2024-04-09T16:00:00,Station A,1307
True,3.6,7.7,0.0,34,Rain,Heavy Rain,2024-04-09T17:00:00,Station D,1071
True,-1.7,7.4,0.0,86,Rain,Light Rain,2024-04-09T18:00:00,Station A,563
False,-8.6,0.0,0.0,98,Clear,Bright day,2024-04-09T19:00:00,Station C,213
True,22.4,3.4,0.0,14,Rain,Heavy Rain,2024-04-09T20:00:00,Station B,865
False,2.7,9.6,0.0,58,Rain,Light Rain,2024-04-09T21:00:00,Station C,108
True,-2.7,0.0,2.3,1,Snow,Light Snow,2024-04-09T22:00:00,Station D,539
True,17.0,3.6,0.0,86,Rain,Heavy Rain,2024-04-09T23:00:00,Station B,505
False,-7.9,0.0,4.1,28,Snow,Snow Showers,2024-04-10T00:00:00,Station B,1289
False,-2.9,0.0,0.0,56,Clear,Sunny,2024-04-10T01:00:00,Station B,1044
False,3.6,0.0,0.0,3,Cloudy,Mostly Cloudy,2024-04-10T02:00:00,Station B,884
True,20.8,0.0,0.0,45,Clear,Clear skies,2024-04-10T03:00:00,Station B,1259
False,28.6,0.0,0.0,60,Cloudy,Overcast,2024-04-10T04:00:00,Station D,60
True,-8.5,2.2,0.0,96,Rain,Drizzle,2024-04-10T05:00:00,Station B,522
True,25.1,8.2,0.0,68,Rain,Light Rain,2024-04-10T06:00:00,Station A,65
True,20.2,0.0,2.9,12,Snow,Light Snow,2024-04-10T07:00:00,Station A,1366
True,17.2,0.0,0.0,62,Cloudy,Overcast,2024-04-10T08:00:00,Station C,223
False,21.9,0.0,0.0,23,Clear,Clear skies,2024-04-10T09:00:00,Station A,1377
False,-1.7,0.0,3.6,18,Snow,Heavy Snowfall,2024-04-10T10:00:00,Station A,1436
False,23.3,0.0,0.0,65,Clear,Sunny,2024-04-10T11:00:00,Station D,774
True,-10.0,0.0,0.0,29,Cloudy,Overcast,2024-04-10T12:00:00,Station D,754
False,19.3,0.0,0.0,49,Clear,Bright day,2024-04-10T13:00:00,Station B,1009
True,7.0,4.4,0.0,42,Rain,Heavy Rain,2024-04-10T14:00:00,Station A,639
True,3.3,0.0,0.0,78,Clear,Bright day,2024-04-10T15:00:00,Station A,772
False,10.3,0.0,0.0,85,Clear,Clear skies,2024-04-10T16:00:00,Station A,1071
False,5.5,6.6,0.0,7,Rain,Light Rain,2024-04-10T17:00:00,Station D,1377
True,15.9,0.0,0.0,100,Clear,Bright day,2024-04-10T18:00:00,Station B,1184
True,-7.5,0.0,4.0,70,Snow,Light Snow,2024-04-10T19:00:00,Station C,1329
False,20.4,0.0,0.0,8,Cloudy,Mostly Cloudy,2024-04-10T20:00:00,Station B,850
False,18.3,0.0,0.0,49,Clear,Sunny,2024-04-10T21:00:00,Station D,1028
False,-3.2,0.0,0.0,17,Cloudy,Overcast,2024-04-10T22:00:00,Station C,1450
False,29.1,0.0,0.0,9,Cloudy,Mostly Cloudy,2024-04-10T23:00:00,Station C,825
False,31.0,0.0,1.4,28,Snow,Light Snow,2024-04-11T00:00:00,Station C,361
False,32.3,0.0,0.0,3,Clear,Clear skies,2024-04-11T01:00:00,Station A,551
True,21.6,0.0,0.0,31,Cloudy,Overcast,2024-04-11T02:00:00,Station B,199
True,17.0,0.0,4.3,44,Snow,Light Snow,2024-04-11T03:00:00,Station C,828
False,12.1,5.5,0.0,13,Rain,Heavy Rain,2024-04-11T04:00:00,Station D,1448
True,30.3,0.0,0.0,43,Clear,Sunny,2024-04-11T05:00:00,Station C,1122
False,2.4,0.0,0.0,99,Clear,Clear skies,2024-04-11T06:00:00,Station A,112
False,3.2,0.0,4.3,50,Snow,Light Snow,2024-04-11T07:00:00,Station B,501
False,34.7,0.0,1.7,23,Snow,Snow Showers,2024-04-11T08:00:00,Station B,559
False,7.4,4.7,0.0,96,Rain,Drizzle,2024-04-11T09:00:00,Station D,891
False,9.2,1.6,0.0,75,Rain,Drizzle,2024-04-11T10:00:00,Station D,1233
True,3.8,0.0,0.0,2,Clear,Clear skies,2024-04-11T11:00:00,Station C,1330
False,-4.2,0.0,1.6,74,Snow,Light Snow,2024-04-11T12:00:00,Station A,1143
False,24.5,0.0,0.0,53,Clear,Bright day,2024-04-11T13:00:00,Station B,966
True,32.5,0.0,0.0,76,Cloudy,Mostly Cloudy,2024-04-11T14:00:00,Station D,704
True,20.8,0.0,0.0,32,Cloudy,Overcast,2024-04-11T15:00:00,Station D,601
False,9.7,0.0,0.0,38,Clear,Sunny,2024-04-11T16:00:00,Station B,1395
False,-1.2,0.0,0.0,100,Cloudy,Mostly Cloudy,2024-04-11T17:00:00,Station B,1060
True,33.8,7.2,0.0,44,Rain,Heavy Rain,2024-04-11T18:00:00,Station A,999
True,19.5,4.6,0.0,89,Rain,Drizzle,2024-04-11T19:00:00,Station A,466
True,10.4,0.0,0.0,37,Clear,Sunny,2024-04-11T20:00:00,Station B,1443
False,22.9,0.0,0.3,82,Snow,Snow Showers,2024-04-11T21:00:00,Station B,1212
False,8.0,0.0,0.1,62,Snow,Heavy Snowfall,2024-04-11T22:00:00,Station A,453
False,34.1,0.0,0.0,100,Cloudy,Overcast,2024-04-11T23:00:00,Station B,1115
True,34.5,0.0,0.0,8,Clear,Sunny,2024-04-12T00:00:00,Station A,360
True,7.4,2.5,0.0,16,Rain,Light Rain,2024-04-12T01:00:00,Station C,1162
True,20.4,0.0,4.7,57,Snow,Heavy Snowfall,2024-04-12T02:00:00,Station B,1093
False,23.3,0.0,1.0,92,Snow,Heavy Snowfall,2024-04-12T03:00:00,Station D,67
False,29.5,6.0,0.0,55,Rain,Heavy Rain,2024-04-12T04:00:00,Station C,99
False,29.0,0.0,0.0,14,Clear,Bright day,2024-04-12T05:00:00,Station C,348
True,31.9,0.0,0.0,72,Clear,Bright day,2024-04-12T06:00:00,Station C,816
False,30.5,0.0,0.0,13,Clear,Sunny,2024-04-12T07:00:00,Station A,647
True,30.5,7.2,0.0,100,Rain,Drizzle,2024-04-12T08:00:00,Station D,1500
True,23.0,0.0,0.0,67,Cloudy,Partly Cloudy,2024-04-12T09:00:00,Station A,1231
True,2.7,0.0,0.0,7,Clear,Sunny,2024-04-12T10:00:00,Station C,606
True,30.2,0.0,3.4,49,Snow,Heavy Snowfall,2024-04-12T11:00:00,Station C,726
False,19.1,4.8,0.0,65,Rain,Heavy Rain,2024-04-12T12:00:00,Station A,988
True,18.1,0.0,0.0,5,Cloudy,Partly Cloudy,2024-04-12T13:00:00,Station A,74
False,10.1,0.0,4.1,36,Snow,Light Snow,2024-04-12T14:00:00,Station C,1174
True,30.0,0.0,0.0,19,Clear,Clear skies,2024-04-12T15:00:00,Station A,1395
False,-5.4,0.0,1.8,89,Snow,Heavy Snowfall,2024-04-12T16:00:00,Station B,847
False,15.6,0.0,0.0,10,Clear,Clear skies,2024-04-12T17:00:00,Station D,1012
True,-1.0,0.0,0.0,84,Cloudy,Partly Cloudy,2024-04-12T18:00:00,Station C,897
False,5.0,9.8,0.0,3,Rain,Light Rain,2024-04-12T19:00:00,Station A,474
False,14.3,5.9,0.0,82,Rain,Heavy Rain,2024-04-12T20:00:00,Station C,914
True,6.4,2.4,0.0,31,Rain,Heavy Rain,2024-04-12T21:00:00,Station B,556
False,19.7,0.0,4.5,51,Snow,Snow Showers,2024-04-12T22:00:00,Station B,1484
False,4.9,0.0,0.0,87,Clear,Clear skies,2024-04-12T23:00:00,Station A,598
True,26.7,0.0,0.0,0,Cloudy,Overcast,2024-04-13T00:00:00,Station D,464
True,30.5,0.0,0.0,20,Cloudy,Partly Cloudy,2024-04-13T01:00:00,Station C,996
False,15.2,0.0,1.3,75,Snow,Heavy Snowfall,2024-04-13T02:00:00,Station D,192
False,-4.3,0.0,0.0,40,Cloudy,Partly Cloudy,2024-04-13T03:00:00,Station A,1110
False,-9.8,0.0,0.0,30,Clear,Sunny,2024-04-13T04:00:00,Station D,1164
True,29.9,0.0,3.2,16,Snow,Snow Showers,2024-04-13T05:00:00,Station A,508
False,31.4,0.0,0.6,58,Snow,Light Snow,2024-04-13T06:00:00,Station D,1076
False,23.0,0.0,0.0,88,Cloudy,Overcast,2024-04-13T07:00:00,Station C,1386
True,9.9,0.0,0.0,1,Clear,Sunny,2024-04-13T08:00:00,Station A,219
True,28.6,0.0,0.0,91,Cloudy,Partly Cloudy,2024-04-13T09:00:00,Station A,338
False,30.0,0.0,1.7,27,Snow,Heavy Snowfall,2024-04-13T10:00:00,Station C,1398
True,24.1,0.0,3.9,12,Snow,Heavy Snowfall,2024-04-13T11:00:00,Station D,924
False,6.4,0.0,0.0,48,Clear,Clear skies,2024-04-13T12:00:00,Station D,1299
False,10.5,0.0,3.0,98,Snow,Heavy Snowfall,2024-04-13T13:00:00,Station D,1445
True,25.1,0.0,0.0,36,Cloudy,Mostly Cloudy,2024-04-13T14:00:00,Station B,82
True,32.1,0.0,0.0,20,Cloudy,Mostly Cloudy,2024-04-13T15:00:00,Station C,626
True,25.1,6.2,0.0,25,Rain,Light Rain,2024-04-13T16:00:00,Station D,1472
True,1.6,0.0,0.0,97,Clear,Clear skies,2024-04-13T17:00:00,Station A,1327
True,2.8,6.7,0.0,88,Rain,Light Rain,2024-04-13T18:00:00,Station A,912
True,18.8,0.0,4.5,100,Snow,Heavy Snowfall,2024-04-13T19:00:00,Station C,723
False,7.9,0.0,0.0,8,Clear,Sunny,2024-04-13T20:00:00,Station A,360
True,8.1,0.0,0.0,17,Clear,Bright day,2024-04-13T21:00:00,Station A,1197
True,16.9,0.0,4.6,43,Snow,Snow Showers,2024-04-13T22:00:00,Station C,466
True,12.1,0.0,0.0,45,Cloudy,Overcast,2024-04-13T23:00:00,Station C,232
False,15.7,0.0,1.9,60,Snow,Heavy Snowfall,2024-04-14T00:00:00,Station C,1084
True,27.4,8.1,0.0,86,Rain,Light Rain,2024-04-14T01:00:00,Station D,96
True,8.3,0.0,0.0,84,Cloudy,Mostly Cloudy,2024-04-14T02:00:00,Station D,797
True,14.2,2.6,0.0,50,Rain,Drizzle,2024-04-14T03:00:00,Station B,1262
True,-9.9,0.0,0.0,37,Cloudy,Overcast,2024-04-14T04:00:00,Station D,120
True,3.7,0.0,0.0,11,Clear,Clear skies,2024-04-14T05:00:00,Station D,822
True,24.5,0.0,0.0,71,Clear,Sunny,2024-04-14T06:00:00,Station A,623
True,32.9,0.0,0.0,51,Clear,Bright day,2024-04-14T07:00:00,Station D,465
True,30.4,0.0,0.0,40,Cloudy,Partly Cloudy,2024-04-14T08:00:00,Station B,1392
True,30.8,0.0,0.0,11,Clear,Bright day,2024-04-14T09:00:00,Station B,166
True,14.9,0.0,0.0,8,Cloudy,Mostly Cloudy,2024-04-14T10:00:00,Station A,1117
True,33.5,1.7,0.0,68,Rain,Heavy Rain,2024-04-14T11:00:00,Station A,1368
True,14.5,0.0,0.0,42,Clear,Bright day,2024-04-14T12:00:00,Station C,1279
True,31.6,0.0,0.0,6,Cloudy,Mostly Cloudy,2024-04-14T13:00:00,Station A,1496
True,-6.0,0.0,2.0,54,Snow,Heavy Snowfall,2024-04-14T14:00:00,Station D,1143
True,20.3,0.0,0.0,17,Cloudy,Partly Cloudy,2024-04-14T15:00:00,Station A,928
True,34.2,0.0,4.2,89,Snow,Light Snow,2024-04-14T16:00:00,Station C,761
True,20.6,0.0,0.0,44,Clear,Sunny,2024-04-14T17:00:00,Station A,484
True,17.2,0.0,1.5,25,Snow,Heavy Snowfall,2024-04-14T18:00:00,Station D,335
False,20.0,6.1,0.0,17,Rain,Drizzle,2024-04-14T19:00:00,Station A,1021
False,22.8,0.0,0.0,96,Clear,Clear skies,2024-04-14T20:00:00,Station C,880
True,12.3,0.0,0.0,65,Clear,Bright day,2024-04-14T21:00:00,Station D,865
True,9.5,0.0,3.3,30,Snow,Light Snow,2024-04-14T22:00:00,Station B,782
True,31.6,0.0,0.0,58,Cloudy,Overcast,2024-04-14T23:00:00,Station D,402
True,10.0,0.0,2.6,55,Snow,Snow Showers,2024-04-15T00:00:00,Station D,1217
True,34.5,0.0,0.0,50,Clear,Sunny,2024-04-15T01:00:00,Station D,715
True,16.1,0.0,1.6,37,Snow,Light Snow,2024-04-15T02:00:00,Station A,1146
False,11.4,4.6,0.0,79,Rain,Drizzle,2024-04-15T03:00:00,Station C,938
True,-8.9,0.0,4.6,37,Snow,Snow Showers,2024-04-15T04:00:00,Station D,806
True,32.4,0.0,0.0,90,Clear,Clear skies,2024-04-15T05:00:00,Station A,645
False,11.7,0.0,2.9,42,Snow,Snow Showers,2024-04-15T06:00:00,Station A,334
True,14.0,0.0,0.0,68,Clear,Clear skies,2024-04-15T07:00:00,Station C,214
True,29.3,0.0,0.0,7,Clear,Sunny,2024-04-15T08:00:00,Station D,789
False,16.7,6.4,0.0,34,Rain,Drizzle,2024-04-15T09:00:00,Station B,1120
True,10.8,0.5,0.0,81,Rain,Light Rain,2024-04-15T10:00:00,Station D,527
False,-5.4,0.0,0.0,15,Clear,Bright day,2024-04-15T11:00:00,Station B,357
True,12.8,0.0,0.0,82,Clear,Clear skies,2024-04-15T12:00:00,Station A,1331
False,23.9,0.0,0.0,73,Cloudy,Mostly Cloudy,2024-04-15T13:00:00,Station C,97
False,-2.7,0.0,0.0,23,Cloudy,Mostly Cloudy,2024-04-15T14:00:00,Station C,437
True,15.2,0.0,0.0,81,Clear,Sunny,2024-04-15T15:00:00,Station B,837
False,-1.2,0.0,4.1,81,Snow,Heavy Snowfall,2024-04-15T16:00:00,Station A,403
False,21.6,0.0,0.0,33,Cloudy,Partly Cloudy,2024-04-15T17:00:00,Station D,1225
False,18.6,0.0,3.5,94,Snow,Heavy Snowfall,2024-04-15T18:00:00,Station B,718
False,7.6,6.6,0.0,39,Rain,Heavy Rain,2024-04-15T19:00:00,Station A,1273
True,22.4,5.4,0.0,6,Rain,Heavy Rain,2024-04-15T20:00:00,Station D,1059
False,-0.2,3.3,0.0,47,Rain,Heavy Rain,2024-04-15T21:00:00,Station C,184
True,31.7,0.0,3.3,45,Snow,Snow Showers,2024-04-15T22:00:00,Station D,598
False,14.6,4.3,0.0,83,Rain,Heavy Rain,2024-04-15T23:00:00,Station B,377
False,27.3,0.0,1.2,50,Snow,Snow Showers,2024-04-16T00:00:00,Station B,110
False,31.6,0.0,1.5,0,Snow,Heavy Snowfall,2024-04-16T01:00:00,Station C,375
False,1.0,9.8,0.0,38,Rain,Drizzle,2024-04-16T02:00:00,Station B,931
True,24.3,7.9,0.0,3,Rain,Heavy Rain,2024-04-16T03:00:00,Station A,703
True,2.1,0.0,0.0,68,Cloudy,Mostly Cloudy,2024-04-16T04:00:00,Station A,999
True,-1.1,0.0,0.0,58,Clear,Bright day,2024-04-16T05:00:00,Station A,402
False,0.2,0.0,4.5,57,Snow,Snow Showers,2024-04-16T06:00:00,Station A,1258
True,15.3,0.0,0.0,30,Clear,Clear skies,2024-04-16T07:00:00,Station C,108
True,34.7,1.1,0.0,71,Rain,Drizzle,2024-04-16T08:00:00,Station B,128
True,-9.0,1.8,0.0,43,Rain,Heavy Rain,2024-04-16T09:00:00,Station A,1201
False,29.8,1.4,0.0,29,Rain,Drizzle,2024-04-16T10:00:00,Station B,1000
True,12.1,0.0,0.0,96,Cloudy,Overcast,2024-04-16T11:00:00,Station B,727
True,0.8,0.0,0.0,18,Clear,Clear skies,2024-04-16T12:00:00,Station A,772
False,-1.7,0.0,1.3,45,Snow,Heavy Snowfall,2024-04-16T13:00:00,Station B,1179
True,5.5,0.0,0.0,85,Cloudy,Mostly Cloudy,2024-04-16T14:00:00,Station D,1467
False,13.8,0.0,3.4,28,Snow,Snow Showers,2024-04-16T15:00:00,Station C,763
True,24.0,9.8,0.0,80,Rain,Drizzle,2024-04-16T16:00:00,Station A,1286
False,-6.5,6.7,0.0,12,Rain,Heavy Rain,2024-04-16T17:00:00,Station B,673
False,10.4,0.0,0.0,88,Cloudy,Overcast,2024-04-16T18:00:00,Station C,114
False,28.0,0.0,0.0,69,Cloudy,Overcast,2024-04-16T19:00:00,Station D,901
False,7.3,0.0,0.7,32,Snow,Snow Showers,2024-04-16T20:00:00,Station B,227
False,22.5,0.0,0.8,92,Snow,Light Snow,2024-04-16T21:00:00,Station C,921
False,13.1,0.0,2.6,3,Snow,Snow Showers,2024-04-16T22:00:00,Station B,1391
False,18.0,0.0,0.0,75,Clear,Bright day,2024-04-16T23:00:00,Station B,171
True,27.5,0.0,0.0,77,Clear,Sunny,2024-04-17T00:00:00,Station B,542
False,23.5,0.0,0.0,55,Clear,Clear skies,2024-04-17T01:00:00,Station C,171
True,17.7,5.9,0.0,92,Rain,Drizzle,2024-04-17T02:00:00,Station A,342
False,20.5,0.0,0.9,29,Snow,Light Snow,2024-04-17T03:00:00,Station D,490
False,5.5,9.4,0.0,64,Rain,Drizzle,2024-04-17T04:00:00,Station A,1396
False,6.6,0.0,0.0,18,Clear,Clear skies,2024-04-17T05:00:00,Station B,546
True,-3.5,0.0,0.0,86,Clear,Sunny,2024-04-17T06:00:00,Station C,409
False,11.2,7.7,0.0,16,Rain,Heavy Rain,2024-04-17T07:00:00,Station B,954
True,22.3,0.0,0.0,14,Clear,Bright day,2024-04-17T08:00:00,Station B,649
True,30.3,5.2,0.0,24,Rain,Drizzle,2024-04-17T09:00:00,Station C,1498
True,29.7,0.0,0.0,55,Cloudy,Overcast,2024-04-17T10:00:00,Station C,812
False,34.2,0.0,0.0,85,Cloudy,Overcast,2024-04-17T11:00:00,Station A,1040
False,8.4,6.8,0.0,2,Rain,Drizzle,2024-04-17T12:00:00,Station A,284
True,33.2,0.0,4.5,100,Snow,Heavy Snowfall,2024-04-17T13:00:00,Station B,487
False,20.8,0.0,0.3,18,Snow,Light Snow,2024-04-17T14:00:00,Station A,1081
False,16.7,0.0,0.0,12,Cloudy,Mostly Cloudy,2024-04-17T15:00:00,Station B,554
True,-0.2,4.6,0.0,56,Rain,Light Rain,2024-04-17T16:00:00,Station A,1041
False,13.1,0.0,0.0,72,Cloudy,Overcast,2024-04-17T17:00:00,Station C,974
False,28.3,7.4,0.0,44,Rain,Light Rain,2024-04-17T18:00:00,Station D,215
True,4.3,0.1,0.0,35,Rain,Light Rain,2024-04-17T19:00:00,Station A,413
True,12.2,0.0,0.0,71,Cloudy,Overcast,2024-04-17T20:00:00,Station D,1305
False,-2.3,3.2,0.0,7,Rain,Heavy Rain,2024-04-17T21:00:00,Station C,868
True,25.1,0.0,0.0,83,Cloudy,Mostly Cloudy,2024-04-17T22:00:00,Station A,607
False,20.8,4.6,0.0,52,Rain,Drizzle,2024-04-17T23:00:00,Station B,762
True,25.5,0.0,0.0,30,Cloudy,Overcast,2024-04-18T00:00:00,Station A,1159
True,19.9,0.0,0.0,70,Cloudy,Overcast,2024-04-18T01:00:00,Station A,964
True,1.0,2.8,0.0,12,Rain,Drizzle,2024-04-18T02:00:00,Station A,173
True,-9.9,0.0,0.0,19,Cloudy,Partly Cloudy,2024-04-18T03:00:00,Station C,531
True,24.7,0.0,0.0,4,Cloudy,Mostly Cloudy,2024-04-18T04:00:00,Station B,453
True,25.1,0.0,0.0,92,Clear,Clear skies,2024-04-18T05:00:00,Station D,891
True,15.4,0.0,0.0,68,Cloudy,Mostly Cloudy,2024-04-18T06:00:00,Station A,1417
False,7.1,0.0,0.0,94,Cloudy,Mostly Cloudy,2024-04-18T07:00:00,Station D,75
True,11.7,0.0,0.1,54,Snow,Snow Showers,2024-04-18T08:00:00,Station C,315
True,31.1,0.0,0.0,60,Clear,Clear skies,2024-04-18T09:00:00,Station A,985
False,6.4,7.9,0.0,71,Rain,Light Rain,2024-04-18T10:00:00,Station B,1389
True,-9.7,0.0,0.0,58,Cloudy,Overcast,2024-04-18T11:00:00,Station B,810
False,3.7,2.6,0.0,82,Rain,Drizzle,2024-04-18T12:00:00,Station A,794
False,7.8,0.0,0.0,78,Cloudy,Overcast,2024-04-18T13:00:00,Station D,743
True,12.4,0.0,2.2,54,Snow,Heavy Snowfall,2024-04-18T14:00:00,Station B,1451
False,0.8,0.0,0.0,54,Cloudy,Overcast,2024-04-18T15:00:00,Station D,775
True,27.3,0.0,2.2,97,Snow,Snow Showers,2024-04-18T16:00:00,Station B,498
False,10.6,0.0,4.2,26,Snow,Heavy Snowfall,2024-04-18T17:00:00,Station C,1124
False,22.8,0.0,0.0,21,Clear,Bright day,2024-04-18T18:00:00,Station C,495
False,3.4,0.0,0.0,38,Clear,Sunny,2024-04-18T19:00:00,Station D,850
True,22.7,0.0,4.8,26,Snow,Snow Showers,2024-04-18T20:00:00,Station D,276
True,3.4,0.0,0.0,87,Clear,Clear skies,2024-04-18T21:00:00,Station D,1332
False,0.2,6.0,0.0,65,Rain,Light Rain,2024-04-18T22:00:00,Station B,1139
False,-8.8,2.5,0.0,61,Rain,Drizzle,2024-04-18T23:00:00,Station D,691
True,-0.3,0.0,3.9,2,Snow,Light Snow,2024-04-19T00:00:00,Station D,523
True,20.7,0.0,0.0,62,Cloudy,Partly Cloudy,2024-04-19T01:00:00,Station C,1362
True,5.5,0.0,0.0,97,Clear,Bright day,2024-04-19T02:00:00,Station B,420
False,32.1,0.0,0.0,61,Cloudy,Mostly Cloudy,2024-04-19T03:00:00,Station A,835
True,-8.0,2.6,0.0,8,Rain,Drizzle,2024-04-19T04:00:00,Station B,822
True,10.3,0.0,0.0,69,Clear,Clear skies,2024-04-19T05:00:00,Station A,312
True,-1.3,0.0,0.0,66,Clear,Clear skies,2024-04-19T06:00:00,Station D,229
False,5.1,0.0,0.0,61,Clear,Bright day,2024-04-19T07:00:00,Station D,967
False,17.6,6.2,0.0,74,Rain,Light Rain,2024-04-19T08:00:00,Station D,166
False,-4.4,0.0,0.0,62,Clear,Clear skies,2024-04-19T09:00:00,Station B,621
True,23.2,5.5,0.0,66,Rain,Light Rain,2024-04-19T10:00:00,Station D,1144
False,-0.5,0.0,0.0,63,Clear,Clear skies,2024-04-19T11:00:00,Station D,1452
True,-1.0,0.0,0.0,52,Clear,Bright day,2024-04-19T12:00:00,Station B,242
True,10.2,1.8,0.0,45,Rain,Heavy Rain,2024-04-19T13:00:00,Station D,898
True,12.0,0.0,0.4,27,Snow,Heavy Snowfall,2024-04-19T14:00:00,Station C,1225
True,34.0,0.0,0.2,67,Snow,Snow Showers,2024-04-19T15:00:00,Station A,474
False,5.7,0.0,3.5,63,Snow,Light Snow,2024-04-19T16:00:00,Station A,285
False,26.1,0.0,2.4,15,Snow,Snow Showers,2024-04-19T17:00:00,Station B,1129
True,21.0,0.0,0.0,39,Clear,Clear skies,2024-04-19T18:00:00,Station A,165
True,3.3,5.2,0.0,95,Rain,Heavy Rain,2024-04-19T19:00:00,Station B,731
True,16.9,0.0,0.0,87,Cloudy,Overcast,2024-04-19T20:00:00,Station D,1250
False,-0.2,6.3,0.0,93,Rain,Heavy Rain,2024-04-19T21:00:00,Station D,347
True,-6.9,0.0,3.7,34,Snow,Heavy Snowfall,2024-04-19T22:00:00,Station A,710
True,30.4,0.0,0.5,53,Snow,Heavy Snowfall,2024-04-19T23:00:00,Station C,1490
False,-4.5,0.0,1.2,4,Snow,Snow Showers,2024-04-20T00:00:00,Station B,1275
False,22.5,0.0,0.0,26,Clear,Clear skies,2024-04-20T01:00:00,Station C,1186
True,7.5,0.0,0.0,40,Clear,Sunny,2024-04-20T02:00:00,Station B,157
False,19.8,0.0,4.8,66,Snow,Heavy Snowfall,2024-04-20T03:00:00,Station D,144
False,16.1,4.6,0.0,100,Rain,Drizzle,2024-04-20T04:00:00,Station C,1339
True,-5.2,0.0,0.0,89,Cloudy,Partly Cloudy,2024-04-20T05:00:00,Station A,1040
False,12.9,0.0,1.0,51,Snow,Light Snow,2024-04-20T06:00:00,Station A,1323
False,11.5,0.0,2.4,3,Snow,Light Snow,2024-04-20T07:00:00,Station D,513
True,19.3,6.5,0.0,16,Rain,Drizzle,2024-04-20T08:00:00,Station B,603
True,20.3,0.0,0.0,52,Clear,Bright day,2024-04-20T09:00:00,Station B,553
False,3.9,0.0,4.5,40,Snow,Snow Showers,2024-04-20T10:00:00,Station B,254
False,24.2,0.0,0.0,37,Cloudy,Overcast,2024-04-20T11:00:00,Station C,1182
True,2.6,0.0,0.0,88,Cloudy,Mostly Cloudy,2024-04-20T12:00:00,Station A,803
False,5.8,0.0,0.5,52,Snow,Heavy Snowfall,2024-04-20T13:00:00,Station C,1418
False,34.5,0.1,0.0,53,Rain,Light Rain,2024-04-20T14:00:00,Station A,1229
False,-1.3,0.0,3.5,44,Snow,Light Snow,2024-04-20T15:00:00,Station C,444
True,-4.0,8.4,0.0,81,Rain,Drizzle,2024-04-20T16:00:00,Station C,241
True,20.0,0.0,0.4,9,Snow,Snow Showers,2024-04-20T17:00:00,Station B,1366
True,2.0,7.5,0.0,78,Rain,Light Rain,2024-04-20T18:00:00,Station D,1265
False,7.2,0.0,0.0,61,Cloudy,Mostly Cloudy,2024-04-20T19:00:00,Station B,831
True,-2.4,0.0,0.0,99,Cloudy,Overcast,2024-04-20T20:00:00,Station D,760
True,1.3,0.0,0.0,72,Clear,Bright day,2024-04-20T21:00:00,Station D,183
False,25.7,0.0,0.0,100,Cloudy,Mostly Cloudy,2024-04-20T22:00:00,Station A,309
True,7.0,6.7,0.0,0,Rain,Heavy Rain,2024-04-20T23:00:00,Station B,1099
