station_name,datetime,precipitation,snow,temperature,weather_condition,clouds
Station C,2024-04-19T14:00:00,5.6,0.4,12.0,Snow,27
Station A,2024-04-19T15:00:00,1.7,0.2,34.0,Snow,67
Station A,2024-04-19T16:00:00,8.0,3.5,5.7,Snow,63
Station B,2024-04-19T17:00:00,2.4,2.4,26.1,Snow,15
Station A,2024-04-19T18:00:00,0.0,0.0,21.0,Clear,39
Station B,2024-04-19T19:00:00,5.2,0.0,3.3,Rain,95
Station D,2024-04-19T20:00:00,0.0,0.0,16.9,Cloudy,87
Station D,2024-04-19T21:00:00,6.3,0.0,-0.2,Rain,93
Station A,2024-04-19T22:00:00,6.0,3.7,-6.9,Snow,34
Station C,2024-04-19T23:00:00,9.0,0.5,30.4,Snow,53
Station B,2024-04-20T00:00:00,5.4,1.2,-4.5,Snow,4
Station C,2024-04-20T01:00:00,0.0,0.0,22.5,Clear,26
Station B,2024-04-20T02:00:00,0.0,0.0,7.5,Clear,40
Station D,2024-04-20T03:00:00,3.4,4.8,19.8,Snow,66
Station C,2024-04-20T04:00:00,4.6,0.0,16.1,Rain,100
Station A,2024-04-20T05:00:00,0.0,0.0,-5.2,Cloudy,89
Station A,2024-04-20T06:00:00,0.7,1.0,12.9,Snow,51
Station D,2024-04-20T07:00:00,1.4,2.4,11.5,Snow,3
Station B,2024-04-20T08:00:00,6.5,0.0,19.3,Rain,16
Station B,2024-04-20T09:00:00,0.0,0.0,20.3,Clear,52
Station B,2024-04-20T10:00:00,0.1,4.5,3.9,Snow,40
Station C,2024-04-20T11:00:00,0.0,0.0,24.2,Cloudy,37
Station A,2024-04-20T12:00:00,0.0,0.0,2.6,Cloudy,88
Station C,2024-04-20T13:00:00,8.9,0.5,5.8,Snow,52
Station A,2024-04-20T14:00:00,0.1,0.0,34.5,Rain,53
Station C,2024-04-20T15:00:00,5.4,3.5,-1.3,Snow,44
Station C,2024-04-20T16:00:00,8.4,0.0,-4.0,Rain,81
Station B,2024-04-20T17:00:00,8.2,0.4,20.0,Snow,9
Station D,2024-04-20T18:00:00,7.5,0.0,2.0,Rain,78
Station B,2024-04-20T19:00:00,0.0,0.0,7.2,Cloudy,61
Station D,2024-04-20T20:00:00,0.0,0.0,-2.4,Cloudy,99
Station D,2024-04-20T21:00:00,0.0,0.0,1.3,Clear,72
Station A,2024-04-20T22:00:00,0.0,0.0,25.7,Cloudy,100
Station B,2024-04-20T23:00:00,6.7,0.0,7.0,Rain,0
Station D,2024-04-21T00:00:00,0.0,0.0,26.3,Cloudy,25
Station C,2024-04-21T01:00:00,0.0,0.0,6.7,Cloudy,60
Station C,2024-04-21T02:00:00,0.0,0.0,9.6,Clear,64
Station C,2024-04-21T03:00:00,0.0,0.0,15.3,Cloudy,93
Station C,2024-04-21T04:00:00,2.0,0.0,10.2,Rain,2
Station C,2024-04-21T05:00:00,8.7,0.0,28.0,Rain,61
Station D,2024-04-21T06:00:00,6.0,0.0,-0.6,Rain,41
Station A,2024-04-21T07:00:00,5.5,0.0,-4.4,Rain,58
Station C,2024-04-21T08:00:00,9.5,0.0,14.8,Rain,17
Station D,2024-04-21T09:00:00,4.3,2.9,33.3,Snow,66
Station A,2024-04-21T10:00:00,7.0,4.3,-5.2,Snow,89
Station A,2024-04-21T11:00:00,0.0,0.0,18.0,Clear,33
Station B,2024-04-21T12:00:00,4.5,0.0,32.0,Rain,91
Station C,2024-04-21T13:00:00,0.0,1.7,22.8,Snow,55
Station A,2024-04-21T14:00:00,2.6,4.4,19.8,Snow,62
Station C,2024-04-21T15:00:00,0.0,0.0,17.5,Cloudy,47
Station C,2024-04-21T16:00:00,0.0,0.0,4.6,Clear,35
Station D,2024-04-21T17:00:00,0.0,0.0,5.4,Cloudy,62
Station C,2024-04-21T18:00:00,0.0,0.0,9.6,Cloudy,71
Station D,2024-04-21T19:00:00,0.0,0.0,33.2,Clear,38
Station B,2024-04-21T20:00:00,4.3,0.0,35.0,Rain,90
Station A,2024-04-21T21:00:00,5.2,1.4,24.0,Snow,97
Station A,2024-04-21T22:00:00,3.5,0.1,4.5,Snow,25
Station B,2024-04-21T23:00:00,6.0,0.4,16.0,Snow,70
Station C,2024-04-22T00:00:00,9.0,0.0,30.8,Rain,18
Station D,2024-04-22T01:00:00,3.9,2.1,30.1,Snow,6
Station D,2024-04-22T02:00:00,0.0,0.0,3.7,Cloudy,32
Station C,2024-04-22T03:00:00,3.8,3.7,25.1,Snow,65
Station A,2024-04-22T04:00:00,0.0,0.0,0.0,Cloudy,25
Station D,2024-04-22T05:00:00,0.0,0.0,29.7,Clear,57
Station C,2024-04-22T06:00:00,4.3,0.0,10.8,Rain,59
Station D,2024-04-22T07:00:00,0.0,0.0,10.0,Cloudy,50
Station D,2024-04-22T08:00:00,9.7,4.3,25.3,Snow,33
Station C,2024-04-22T09:00:00,0.0,0.0,27.8,Cloudy,36
Station C,2024-04-22T10:00:00,0.0,0.0,23.7,Cloudy,57
Station D,2024-04-22T11:00:00,4.8,0.1,8.9,Snow,59
Station D,2024-04-22T12:00:00,6.0,1.8,-6.4,Snow,45
Station C,2024-04-22T13:00:00,7.8,0.3,-0.7,Snow,98
Station A,2024-04-22T14:00:00,4.1,0.0,-8.5,Rain,94
Station B,2024-04-22T15:00:00,0.0,0.0,3.1,Cloudy,95
Station C,2024-04-22T16:00:00,9.5,4.6,1.1,Snow,46
Station D,2024-04-22T17:00:00,0.0,0.0,20.8,Clear,80
Station C,2024-04-22T18:00:00,5.7,0.4,28.5,Snow,3
Station C,2024-04-22T19:00:00,6.9,3.0,-6.5,Snow,9
Station A,2024-04-22T20:00:00,0.0,0.0,-5.4,Clear,70
Station D,2024-04-22T21:00:00,3.1,0.0,9.2,Rain,51
Station D,2024-04-22T22:00:00,0.0,0.0,18.9,Clear,65
Station D,2024-04-22T23:00:00,0.0,0.0,22.4,Clear,35
Station D,2024-04-23T00:00:00,0.0,0.0,17.6,Cloudy,90
Station D,2024-04-23T01:00:00,0.2,0.0,16.4,Rain,76
Station B,2024-04-23T02:00:00,0.0,0.0,0.4,Cloudy,88
Station D,2024-04-23T03:00:00,8.4,0.0,4.2,Rain,2
Station D,2024-04-23T04:00:00,0.0,0.0,-7.0,Cloudy,19
Station B,2024-04-23T05:00:00,0.0,0.0,7.5,Clear,68
Station C,2024-04-23T06:00:00,5.9,0.5,-0.4,Snow,31
Station C,2024-04-23T07:00:00,8.3,0.0,28.9,Snow,38
Station A,2024-04-23T08:00:00,0.0,0.0,29.3,Clear,95
Station D,2024-04-23T09:00:00,0.0,0.0,34.6,Cloudy,45
Station C,2024-04-23T10:00:00,2.0,4.8,3.6,Snow,61
Station B,2024-04-23T11:00:00,0.0,0.0,6.0,Clear,18
Station D,2024-04-23T12:00:00,3.5,0.0,26.7,Rain,68
Station B,2024-04-23T13:00:00,0.0,0.0,14.8,Clear,62
Station A,2024-04-23T14:00:00,7.9,0.0,29.9,Rain,90
Station D,2024-04-23T15:00:00,8.4,0.0,26.3,Rain,46
Station C,2024-04-23T16:00:00,0.0,0.0,14.2,Cloudy,27
Station A,2024-04-23T17:00:00,0.0,0.0,-7.5,Clear,93
Station D,2024-04-23T18:00:00,0.0,0.0,-4.3,Cloudy,33
Station B,2024-04-23T19:00:00,0.0,0.0,17.4,Clear,88
Station B,2024-04-23T20:00:00,0.0,0.0,23.1,Clear,75
Station C,2024-04-23T21:00:00,0.0,0.0,30.7,Cloudy,60
Station C,2024-04-23T22:00:00,0.8,4.4,-1.2,Snow,11
Station A,2024-04-23T23:00:00,0.0,0.0,0.1,Clear,41
Station C,2024-04-24T00:00:00,0.0,0.0,9.8,Clear,57
Station D,2024-04-24T01:00:00,6.6,0.0,14.7,Rain,78
Station D,2024-04-24T02:00:00,3.1,4.9,23.7,Snow,30
Station B,2024-04-24T03:00:00,0.0,0.0,8.3,Clear,18
Station B,2024-04-24T04:00:00,0.0,0.0,3.8,Clear,53
Station D,2024-04-24T05:00:00,0.0,0.0,23.7,Clear,88
Station A,2024-04-24T06:00:00,0.0,0.0,30.3,Clear,7
Station C,2024-04-24T07:00:00,0.0,0.0,-4.4,Cloudy,94
Station B,2024-04-24T08:00:00,0.0,0.0,-6.2,Cloudy,87
Station D,2024-04-24T09:00:00,0.0,0.0,25.2,Cloudy,83
Station A,2024-04-24T10:00:00,0.0,0.0,2.2,Cloudy,80
Station A,2024-04-24T11:00:00,0.0,0.0,15.6,Clear,44
Station B,2024-04-24T12:00:00,0.0,0.0,18.2,Cloudy,70
Station B,2024-04-24T13:00:00,0.0,0.0,33.2,Clear,5
Station C,2024-04-24T14:00:00,8.1,2.8,-4.2,Snow,94
Station C,2024-04-24T15:00:00,0.0,0.0,5.1,Clear,37
Station A,2024-04-24T16:00:00,0.0,0.0,32.6,Cloudy,80
Station A,2024-04-24T17:00:00,7.9,0.0,-8.7,Rain,70
Station D,2024-04-24T18:00:00,2.6,0.0,29.9,Rain,38
Station A,2024-04-24T19:00:00,9.7,0.0,18.6,Rain,10
Station D,2024-04-24T20:00:00,9.0,0.0,-8.4,Rain,26
Station B,2024-04-24T21:00:00,0.0,0.0,15.1,Cloudy,65
Station D,2024-04-24T22:00:00,9.1,0.0,21.4,Rain,54
Station B,2024-04-24T23:00:00,4.2,0.6,33.2,Snow,84
Station A,2024-04-25T00:00:00,0.0,0.0,7.2,Cloudy,71
Station C,2024-04-25T01:00:00,6.2,1.1,23.9,Snow,10
Station A,2024-04-25T02:00:00,9.9,0.0,16.4,Rain,66
Station B,2024-04-25T03:00:00,7.1,0.0,-6.7,Rain,39
Station A,2024-04-25T04:00:00,1.3,0.0,3.8,Rain,29
Station D,2024-04-25T05:00:00,8.2,1.7,18.8,Snow,27
Station D,2024-04-25T06:00:00,2.6,2.6,26.4,Snow,1
Station D,2024-04-25T07:00:00,1.5,0.0,21.0,Rain,48
Station B,2024-04-25T08:00:00,0.0,0.0,30.8,Cloudy,67
Station B,2024-04-25T09:00:00,0.0,0.0,6.8,Cloudy,31
Station C,2024-04-25T10:00:00,6.8,4.2,22.7,Snow,68
Station D,2024-04-25T11:00:00,0.0,0.0,32.7,Clear,78
Station B,2024-04-25T12:00:00,5.7,4.2,23.0,Snow,34
Station A,2024-04-25T13:00:00,0.0,0.0,18.6,Cloudy,45
Station C,2024-04-25T14:00:00,9.2,0.0,18.3,Rain,76
Station D,2024-04-25T15:00:00,0.6,0.0,33.5,Rain,11
Station D,2024-04-25T16:00:00,0.0,0.0,10.0,Cloudy,54
Station D,2024-04-25T17:00:00,2.7,2.0,5.1,Snow,32
Station D,2024-04-25T18:00:00,4.4,0.0,17.5,Rain,14
Station A,2024-04-25T19:00:00,0.0,0.0,33.0,Clear,72
Station A,2024-04-25T20:00:00,0.4,3.8,-1.4,Snow,100
Station B,2024-04-25T21:00:00,0.0,0.0,-3.5,Cloudy,35
Station B,2024-04-25T22:00:00,1.7,0.0,19.8,Rain,98
Station A,2024-04-25T23:00:00,0.5,0.0,19.5,Rain,55
Station A,2024-04-26T00:00:00,0.0,0.0,30.9,Cloudy,25
Station C,2024-04-26T01:00:00,0.0,0.0,23.6,Cloudy,56
Station D,2024-04-26T02:00:00,0.0,0.0,4.7,Clear,44
Station C,2024-04-26T03:00:00,0.0,0.0,-3.1,Cloudy,74
Station D,2024-04-26T04:00:00,8.2,2.0,31.9,Snow,34
Station B,2024-04-26T05:00:00,0.0,0.0,5.0,Clear,80
Station C,2024-04-26T06:00:00,0.0,0.0,17.0,Clear,13
Station D,2024-04-26T07:00:00,0.0,0.0,6.4,Cloudy,64
Station C,2024-04-26T08:00:00,7.8,0.0,29.9,Rain,92
Station B,2024-04-26T09:00:00,0.0,0.0,12.4,Clear,86
Station B,2024-04-26T10:00:00,0.0,0.0,7.4,Clear,20
Station C,2024-04-26T11:00:00,2.7,3.7,18.9,Snow,61
Station A,2024-04-26T12:00:00,7.8,2.8,-6.3,Snow,43
Station A,2024-04-26T13:00:00,0.7,2.9,6.9,Snow,61
Station A,2024-04-26T14:00:00,3.4,0.0,25.1,Rain,77
Station C,2024-04-26T15:00:00,0.0,0.0,24.2,Cloudy,66
Station D,2024-04-26T16:00:00,3.5,0.0,10.0,Rain,56
Station A,2024-04-26T17:00:00,6.1,0.0,3.6,Rain,41
Station C,2024-04-26T18:00:00,0.0,0.0,9.4,Cloudy,98
Station C,2024-04-26T19:00:00,1.4,0.0,-2.1,Snow,72
Station A,2024-04-26T20:00:00,6.9,1.5,32.6,Snow,51
Station C,2024-04-26T21:00:00,0.5,0.2,-4.4,Snow,59
Station C,2024-04-26T22:00:00,7.7,3.1,28.6,Snow,58
Station A,2024-04-26T23:00:00,1.3,0.0,14.1,Rain,88
Station C,2024-04-27T00:00:00,3.4,3.2,-5.3,Snow,32
Station A,2024-04-27T01:00:00,6.5,2.3,4.8,Snow,68
Station B,2024-04-27T02:00:00,0.0,0.0,6.5,Cloudy,68
Station A,2024-04-27T03:00:00,3.0,0.0,23.6,Rain,62
Station A,2024-04-27T04:00:00,7.9,4.5,-8.0,Snow,51
Station D,2024-04-27T05:00:00,0.0,0.0,-0.4,Cloudy,30
Station A,2024-04-27T06:00:00,2.5,0.0,10.9,Rain,2
Station A,2024-04-27T07:00:00,6.7,0.0,34.1,Rain,93
Station A,2024-04-27T08:00:00,3.4,0.0,4.4,Rain,91
Station C,2024-04-27T09:00:00,0.4,0.0,24.5,Rain,91
Station D,2024-04-27T10:00:00,0.0,0.0,-6.5,Clear,2
Station A,2024-04-27T11:00:00,0.0,0.0,23.7,Clear,56
Station C,2024-04-27T12:00:00,0.0,0.0,14.4,Clear,62
Station C,2024-04-27T13:00:00,9.0,0.0,-5.6,Rain,87
Station C,2024-04-27T14:00:00,0.0,0.0,14.7,Cloudy,85
Station D,2024-04-27T15:00:00,0.0,0.0,34.9,Cloudy,45
Station C,2024-04-27T16:00:00,4.1,0.0,13.7,Rain,90
Station B,2024-04-27T17:00:00,0.0,0.0,14.2,Cloudy,68
Station B,2024-04-27T18:00:00,6.1,0.0,23.9,Rain,13
Station A,2024-04-27T19:00:00,6.4,4.9,-2.6,Snow,39
Station B,2024-04-27T20:00:00,7.3,0.0,22.1,Rain,61
Station C,2024-04-27T21:00:00,0.0,0.0,21.7,Clear,25
Station A,2024-04-27T22:00:00,8.0,3.9,22.4,Snow,86
Station B,2024-04-27T23:00:00,9.7,1.7,13.1,Snow,3
Station D,2024-04-28T00:00:00,0.7,0.0,25.0,Rain,90
Station A,2024-04-28T01:00:00,0.0,0.0,20.2,Clear,16
Station C,2024-04-28T02:00:00,0.0,0.0,29.0,Cloudy,41
Station D,2024-04-28T03:00:00,0.0,0.0,26.5,Cloudy,42
Station D,2024-04-28T04:00:00,3.8,0.0,18.3,Rain,80
Station C,2024-04-28T05:00:00,0.8,0.0,2.9,Rain,35
Station C,2024-04-28T06:00:00,0.0,0.0,7.2,Clear,27
Station A,2024-04-28T07:00:00,5.5,0.0,-7.4,Rain,18
Station B,2024-04-28T08:00:00,3.0,0.5,9.3,Snow,92
Station C,2024-04-28T09:00:00,0.3,0.4,-3.9,Snow,85
Station B,2024-04-28T10:00:00,9.0,0.0,33.9,Rain,34
Station B,2024-04-28T11:00:00,0.0,0.0,-9.5,Cloudy,49
Station C,2024-04-28T12:00:00,5.7,5.0,-7.9,Snow,61
Station A,2024-04-28T13:00:00,0.0,0.0,10.9,Cloudy,99
Station D,2024-04-28T14:00:00,8.4,3.2,11.7,Snow,83
Station B,2024-04-28T15:00:00,0.0,0.0,14.6,Clear,36
Station A,2024-04-28T16:00:00,8.1,0.0,12.5,Rain,13
Station B,2024-04-28T17:00:00,8.0,1.3,19.4,Snow,38
Station A,2024-04-28T18:00:00,0.0,0.0,-8.3,Clear,51
Station A,2024-04-28T19:00:00,8.0,2.8,31.0,Snow,100
Station A,2024-04-28T20:00:00,0.0,0.0,-4.1,Cloudy,38
Station D,2024-04-28T21:00:00,0.0,0.0,14.9,Clear,15
Station D,2024-04-28T22:00:00,0.0,0.0,7.6,Cloudy,74
Station B,2024-04-28T23:00:00,0.0,0.0,31.5,Clear,42
Station D,2024-04-29T00:00:00,0.0,0.0,29.4,Cloudy,99
Station B,2024-04-29T01:00:00,0.0,0.0,9.1,Cloudy,14
Station C,2024-04-29T02:00:00,0.0,0.0,28.9,Clear,18
Station C,2024-04-29T03:00:00,0.0,0.0,12.7,Cloudy,96
Station A,2024-04-29T04:00:00,0.0,0.0,6.3,Clear,52
Station D,2024-04-29T05:00:00,3.8,0.0,31.3,Rain,43
Station A,2024-04-29T06:00:00,0.0,0.0,-6.3,Cloudy,94
Station B,2024-04-29T07:00:00,0.0,0.0,15.7,Cloudy,11
Station A,2024-04-29T08:00:00,0.0,0.0,26.4,Cloudy,43
Station D,2024-04-29T09:00:00,7.0,1.0,28.6,Snow,10
Station D,2024-04-29T10:00:00,0.0,0.0,3.7,Clear,73
Station D,2024-04-29T11:00:00,0.0,0.0,-5.8,Clear,42
Station B,2024-04-29T12:00:00,3.9,0.0,0.8,Rain,26
Station D,2024-04-29T13:00:00,6.7,4.3,10.9,Snow,58
Station B,2024-04-29T14:00:00,6.6,0.0,32.4,Rain,41
Station B,2024-04-29T15:00:00,0.0,0.0,24.3,Clear,81
Station B,2024-04-29T16:00:00,0.0,0.0,16.1,Cloudy,33
Station D,2024-04-29T17:00:00,0.0,0.0,-4.8,Rain,43
Station A,2024-04-29T18:00:00,4.4,0.0,29.3,Rain,89
Station A,2024-04-29T19:00:00,3.4,0.0,-9.1,Rain,49
Station A,2024-04-29T20:00:00,5.8,4.7,25.1,Snow,76
Station D,2024-04-29T21:00:00,0.0,0.0,-5.2,Clear,13
Station C,2024-04-29T22:00:00,7.4,2.1,3.0,Snow,46
Station D,2024-04-29T23:00:00,0.0,0.0,7.4,Cloudy,21
Station C,2024-04-30T00:00:00,2.0,0.0,-8.9,Rain,87
Station D,2024-04-30T01:00:00,8.4,0.0,8.8,Rain,94
Station D,2024-04-30T02:00:00,0.0,0.0,13.4,Clear,27
Station D,2024-04-30T03:00:00,3.7,0.2,9.8,Snow,58
Station D,2024-04-30T04:00:00,0.0,0.0,0.0,Cloudy,48
Station D,2024-04-30T05:00:00,0.0,0.0,25.3,Clear,85
Station C,2024-04-30T06:00:00,0.0,0.0,14.9,Clear,16
Station A,2024-04-30T07:00:00,6.5,0.8,33.5,Snow,69
Station B,2024-04-30T08:00:00,0.0,0.0,25.5,Cloudy,6
Station C,2024-04-30T09:00:00,8.1,4.4,25.4,Snow,2
Station B,2024-04-30T10:00:00,0.0,0.0,17.5,Clear,51
Station C,2024-04-30T11:00:00,3.2,0.7,29.6,Snow,68
Station C,2024-04-30T12:00:00,0.0,0.0,22.2,Cloudy,61
Station C,2024-04-30T13:00:00,5.6,0.0,29.9,Rain,67
Station B,2024-04-30T14:00:00,0.0,0.0,33.3,Clear,14
Station B,2024-04-30T15:00:00,9.0,0.0,33.3,Rain,44
Station B,2024-04-30T16:00:00,3.0,0.7,24.2,Snow,52
Station D,2024-04-30T17:00:00,6.8,0.2,7.9,Snow,69
Station A,2024-04-30T18:00:00,0.0,0.0,31.3,Cloudy,9
Station C,2024-04-30T19:00:00,9.5,3.9,31.5,Snow,53
Station D,2024-04-30T20:00:00,5.2,1.0,31.4,Snow,20
Station B,2024-04-30T21:00:00,4.1,0.0,6.3,Rain,72
Station D,2024-04-30T22:00:00,0.1,0.0,-4.8,Rain,38
Station A,2024-04-30T23:00:00,0.8,0.2,-9.1,Snow,0
Station C,2024-05-01T00:00:00,0.0,0.0,32.3,Clear,19
Station A,2024-05-01T01:00:00,0.0,0.0,29.9,Clear,92
Station C,2024-05-01T02:00:00,0.0,0.0,2.4,Clear,50
Station A,2024-05-01T03:00:00,0.0,0.0,8.3,Clear,34
Station A,2024-05-01T04:00:00,0.0,0.0,-2.3,Clear,45
Station C,2024-05-01T05:00:00,0.0,0.0,0.3,Cloudy,6
Station C,2024-05-01T06:00:00,9.4,0.0,14.4,Rain,94
Station C,2024-05-01T07:00:00,6.9,1.1,30.6,Snow,18
Station A,2024-05-01T08:00:00,0.0,0.0,5.1,Clear,33
Station B,2024-05-01T09:00:00,7.4,2.7,-6.6,Snow,62
Station D,2024-05-01T10:00:00,0.0,0.0,6.4,Clear,12
Station D,2024-05-01T11:00:00,0.0,0.0,17.8,Cloudy,3
Station B,2024-05-01T12:00:00,0.0,0.0,28.2,Clear,15
Station B,2024-05-01T13:00:00,0.0,0.0,-3.3,Cloudy,90
Station C,2024-05-01T14:00:00,0.0,0.0,11.4,Cloudy,96
Station A,2024-05-01T15:00:00,6.3,0.0,33.4,Rain,68
Station A,2024-05-01T16:00:00,6.5,0.4,26.1,Snow,27
Station D,2024-05-01T17:00:00,8.6,0.0,3.6,Rain,58
Station D,2024-05-01T18:00:00,0.0,0.0,8.5,Cloudy,74
Station A,2024-05-01T19:00:00,0.0,0.0,-6.8,Cloudy,88
Station D,2024-05-01T20:00:00,0.0,0.0,31.6,Cloudy,97
Station B,2024-05-01T21:00:00,3.1,0.0,-1.4,Rain,38
Station D,2024-05-01T22:00:00,8.7,1.8,17.2,Snow,21
Station C,2024-05-01T23:00:00,0.0,0.0,29.0,Cloudy,66
Station A,2024-05-02T00:00:00,0.0,0.0,31.8,Cloudy,34
Station C,2024-05-02T01:00:00,0.0,0.0,11.2,Cloudy,37
Station A,2024-05-02T02:00:00,0.0,0.0,2.9,Clear,72
Station C,2024-05-02T03:00:00,1.3,4.4,11.5,Snow,29
Station B,2024-05-02T04:00:00,0.0,0.0,1.8,Cloudy,46
Station D,2024-05-02T05:00:00,0.0,0.0,16.8,Cloudy,6
Station A,2024-05-02T06:00:00,0.0,0.0,4.9,Clear,86
Station A,2024-05-02T07:00:00,4.0,4.6,26.9,Snow,23
Station D,2024-05-02T08:00:00,0.0,0.0,18.5,Clear,1
Station B,2024-05-02T09:00:00,0.0,0.0,17.5,Cloudy,42
Station B,2024-05-02T10:00:00,0.0,0.0,14.2,Cloudy,73
Station D,2024-05-02T11:00:00,4.8,4.7,11.7,Snow,88
Station A,2024-05-02T12:00:00,0.0,0.0,9.4,Cloudy,21
Station B,2024-05-02T13:00:00,7.2,0.7,-9.5,Snow,41
Station A,2024-05-02T14:00:00,0.0,0.0,3.5,Clear,55
Station C,2024-05-02T15:00:00,4.9,0.0,10.3,Rain,18
Station C,2024-05-02T16:00:00,0.0,0.0,31.4,Clear,91
Station D,2024-05-02T17:00:00,7.1,0.3,-3.5,Snow,76
Station C,2024-05-02T18:00:00,0.0,0.0,-1.2,Cloudy,79
Station A,2024-05-02T19:00:00,7.4,0.0,28.4,Rain,40
Station C,2024-05-02T20:00:00,0.0,0.0,11.1,Cloudy,65
Station D,2024-05-02T21:00:00,0.0,0.0,27.2,Cloudy,31
Station B,2024-05-02T22:00:00,0.0,0.0,0.5,Clear,61
Station B,2024-05-02T23:00:00,0.0,0.0,34.4,Clear,23
Station B,2024-05-03T00:00:00,0.0,0.0,24.1,Cloudy,37
Station C,2024-05-03T01:00:00,0.0,0.0,26.9,Cloudy,91
Station B,2024-05-03T02:00:00,0.7,0.0,4.6,Rain,5
Station B,2024-05-03T03:00:00,4.9,0.0,26.8,Rain,12
Station C,2024-05-03T04:00:00,9.6,1.3,26.2,Snow,6
Station B,2024-05-03T05:00:00,0.0,0.0,26.8,Cloudy,82
Station D,2024-05-03T06:00:00,6.2,0.0,-6.5,Rain,9
Station B,2024-05-03T07:00:00,8.1,0.0,13.0,Rain,29
Station A,2024-05-03T08:00:00,0.0,0.0,33.8,Cloudy,93
Station B,2024-05-03T09:00:00,9.3,0.0,33.2,Rain,78
Station C,2024-05-03T10:00:00,5.0,0.6,4.1,Snow,96
Station B,2024-05-03T11:00:00,0.0,0.0,8.4,Cloudy,35
Station D,2024-05-03T12:00:00,0.0,0.0,20.2,Cloudy,9
Station D,2024-05-03T13:00:00,0.0,0.0,-4.1,Cloudy,40
Station A,2024-05-03T14:00:00,0.5,0.0,3.0,Rain,5
Station C,2024-05-03T15:00:00,8.8,1.5,10.0,Snow,76
Station D,2024-05-03T16:00:00,0.0,0.0,-8.1,Clear,64
Station A,2024-05-03T17:00:00,0.0,0.0,24.4,Clear,36
Station B,2024-05-03T18:00:00,0.0,0.0,27.4,Cloudy,62
Station B,2024-05-03T19:00:00,0.0,0.0,26.0,Clear,35
Station B,2024-05-03T20:00:00,0.0,0.0,33.5,Clear,52
Station C,2024-05-03T21:00:00,3.5,0.2,-7.9,Snow,76
Station D,2024-05-03T22:00:00,0.0,0.0,11.5,Cloudy,48
Station D,2024-05-03T23:00:00,0.0,0.0,12.0,Cloudy,91
Station C,2024-05-04T00:00:00,4.6,1.8,18.5,Snow,19
Station B,2024-05-04T01:00:00,0.0,0.0,-0.0,Clear,68
Station C,2024-05-04T02:00:00,0.0,0.0,1.5,Clear,82
Station D,2024-05-04T03:00:00,0.0,0.0,7.4,Clear,33
Station D,2024-05-04T04:00:00,8.7,1.7,6.8,Snow,57
Station D,2024-05-04T05:00:00,3.5,0.0,9.4,Rain,45
Station B,2024-05-04T06:00:00,0.9,0.0,31.7,Rain,31
Station B,2024-05-04T07:00:00,0.0,0.0,-8.5,Clear,92
Station C,2024-05-04T08:00:00,0.0,0.0,24.7,Cloudy,30
Station B,2024-05-04T09:00:00,0.0,0.0,-1.0,Clear,86
Station D,2024-05-04T10:00:00,0.0,0.0,25.2,Clear,75
Station C,2024-05-04T11:00:00,8.5,0.7,-3.1,Snow,86
Station C,2024-05-04T12:00:00,6.6,0.0,4.5,Rain,43
Station A,2024-05-04T13:00:00,0.0,0.0,15.4,Clear,85
Station D,2024-05-04T14:00:00,5.2,2.4,10.6,Snow,80
Station D,2024-05-04T15:00:00,0.0,0.0,-0.9,Cloudy,1
Station B,2024-05-04T16:00:00,0.0,0.0,-8.7,Clear,3
Station C,2024-05-04T17:00:00,0.0,0.0,3.8,Cloudy,78
Station C,2024-05-04T18:00:00,0.0,0.0,34.6,Clear,56
Station C,2024-05-04T19:00:00,5.1,2.5,7.4,Snow,96
Station D,2024-05-04T20:00:00,0.0,0.0,5.2,Cloudy,18
Station D,2024-05-04T21:00:00,0.0,0.0,-2.5,Clear,0
Station B,2024-05-04T22:00:00,7.4,0.0,6.8,Rain,4
Station C,2024-05-04T23:00:00,0.0,0.0,6.6,Clear,84
Station A,2024-05-05T00:00:00,0.0,0.0,28.8,Cloudy,98
Station D,2024-05-05T01:00:00,5.4,0.6,-8.0,Snow,55
Station B,2024-05-05T02:00:00,7.7,2.4,14.9,Snow,67
Station D,2024-05-05T03:00:00,0.0,0.0,-6.3,Cloudy,53
Station C,2024-05-05T04:00:00,0.1,0.0,3.6,Rain,38
Station B,2024-05-05T05:00:00,3.9,0.0,14.5,Rain,68
Station B,2024-05-05T06:00:00,0.4,4.7,3.5,Snow,9
Station B,2024-05-05T07:00:00,5.9,0.6,7.1,Snow,86
Station B,2024-05-05T08:00:00,0.2,2.3,7.2,Snow,0
Station B,2024-05-05T09:00:00,6.8,0.0,33.0,Rain,48
Station D,2024-05-05T10:00:00,7.8,1.4,14.8,Snow,71
Station A,2024-05-05T11:00:00,0.7,0.0,-1.1,Rain,11
Station A,2024-05-05T12:00:00,3.4,0.0,32.7,Rain,1
Station C,2024-05-05T13:00:00,0.0,0.0,29.3,Clear,56
Station C,2024-05-05T14:00:00,4.1,2.9,12.6,Snow,4
Station D,2024-05-05T15:00:00,0.0,0.0,19.7,Clear,37
Station B,2024-05-05T16:00:00,0.0,0.0,-1.1,Clear,2
Station C,2024-05-05T17:00:00,7.6,0.0,-4.4,Rain,60
Station D,2024-05-05T18:00:00,2.7,0.0,10.5,Rain,6
Station C,2024-05-05T19:00:00,6.1,0.0,18.2,Rain,79
Station B,2024-05-05T20:00:00,0.0,0.0,-5.2,Cloudy,77
